key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
18205,"直接播種",,0,
18206,"育芽之謠",,0,
18207,"",,0,
18208,"毒噴發",魔法,0,
18209,"強風",魔法,0,
18210,"晴嵐之歌",,0,
18211,"晴嵐",魔法,0,
18212,"晴嵐",魔法,0,
18213,"●地獄のエレジー",魔法,0,
18214,"麥喀士打擊",,0,
18215,"麥喀士打擊",,0,
18216,"麥喀士打擊",魔法,0,
18217,"麥喀士打擊",魔法,0,
18218,"麥喀士打擊",,0,
18219,"麥喀士打擊",魔法,0,
18220,"麥喀士打擊",,0,
18221,"麥喀士打擊",魔法,0,
18222,"麥喀士打擊",,0,
18223,"麥喀士打擊",魔法,0,
18224,"麥喀士打擊",,0,
18225,"麥喀士打擊",魔法,0,
18226,"麥喀士打擊",魔法,0,
18227,"對地導彈",,0,
18228,"對地導彈",魔法,0,
18229,"追蹤導彈",,0,
18230,"追蹤導彈",魔法,0,
18231,"追蹤導彈",魔法,0,
18232,"燃燒導彈",,0,
18233,"燃燒導彈",魔法,0,
18234,"雷射照射",魔法,0,
18235,"雷射照射",魔法,0,
18236,"能量彈幕",,0,
18237,"能量霧散",魔法,0,
18238,"能量炸裂",魔法,0,
18239,"",,0,
18240,"廣擴散雷射",,0,
18241,"廣擴散雷射",魔法,0,
18242,"廣擴散雷射",魔法,0,
18243,"",,0,
18244,"地形破壞攻擊",,0,
18245,"地形破壞攻擊",魔法,0,
18246,"麥喀士夾擊",,0,
18247,"麥喀士夾擊",斬,0,
18248,"碾輪夾擊",,0,
18249,"碾輪夾擊",,0,
18250,"碾輪夾擊",,0,
18251,"碾輪夾擊",斬,0,
18252,"放熱攻擊",魔法,0,
18253,"挖掘",斬,0,
18254,"擴散燃燒導彈",,0,
18255,"擴散燃燒導彈",魔法,0,
18256,"導彈亂射",,0,
18257,"機關砲",,0,
18258,"機關砲",突,0,
18259,"高性能追蹤導彈",,0,
18260,"高性能追蹤導彈",魔法,0,
18261,"擴散雷射",魔法,0,
18262,"麥喀士突擊",,0,
18263,"腕部雷射",魔法,0,
18264,"機關砲",突,0,
18265,"必滅之炎",,0,
18266,"必滅之炎",魔法,0,
18267,"鬼炎斬",,0,
18268,"鬼炎斬",魔法,0,
18269,"黑炎流",魔法,0,
18270,"炎獄殺",,0,
18271,"炎獄殺",打,0,
18272,"炎獄殺",打,0,
18273,"炎獄閃",魔法,0,
18274,"右炎獄斬",斬,0,
18275,"左炎獄斬",斬,0,
18276,"破碎斬",斬,0,
18277,"衝擊斬",魔法,0,
18278,"衝撃斬",,0,
18279,"掉落",打,0,
18280,"",魔法,0,
18281,"暗影雷",魔法,0,
18282,"黑暗波動",魔法,0,
18283,"苦難",,0,
18284,"黑暗爆碎",,0,
18285,"黑暗爆碎",魔法,0,
18286,"黑暗衝擊",,0,
18287,"黑暗衝擊",魔法,0,
18288,"掃除",打,0,
18289,"大掃除",打,0,
18290,"",,0,
18291,"",,0,
18292,"",,0,
18293,"",,0,
18294,"",,0,
18295,"高山氣流",魔法,25,
18296,"萬變水波",魔法,25,
18297,"狂風暴雪",魔法,25,
18298,"生物電",魔法,25,
18299,"寒光",斬,25,
18300,"深淵貫穿",突,25,
18301,"嘰嘰喳喳",魔法,25,
18302,"怪音波",魔法,25,
18303,"澎澎療傷",魔法,25,
18304,"哥布防禦",魔法,25,
18305,"魔法錘",魔法,900,
18306,"防禦指示",魔法,1200,
18307,"蛙腿",魔法,25,
18308,"音爆",魔法,25,
18309,"口笛",魔法,25,
18310,"白騎士之旅",魔法,25,
18311,"黑騎士之旅",魔法,25,
18312,"5級致死一擊",魔法,1800,
18313,"火箭砲",魔法,25,
18314,"永恆射線",魔法,25,
18315,"仙人盾",魔法,25,
18316,"復仇衝擊",打,25,
18317,"天使低語",魔法,3000,
18318,"蛻皮",魔法,25,
18319,"逆流",魔法,25,
18320,"捕食",魔法,600,
18321,"小偵測",魔法,25,
18322,"乙太複製",魔法,25,
18323,"穿甲散彈",魔法,300,
18324,"類星體",魔法,600,
18325,"正義飛踢",打,600,
18326,"",,0,
18327,"",,0,
18328,"",,0,
18329,"",,0,
18330,"",,0,
18331,"",,0,
18332,"",,0,
18333,"",,0,
18334,"",,0,
18335,"",,0,
18336,"",,0,
18337,"",,0,
18338,"",,0,
18339,"",,0,
18340,"",,0,
18341,"古代雙重",,0,
18342,"貪婪突襲",魔法,0,
18343,"貪婪突襲",魔法,0,
18344,"暗影擴散",,0,
18345,"暗影擴散",魔法,0,
18346,"暗影擴散",魔法,0,
18347,"失信",,0,
18348,"失信",,0,
18349,"失信",魔法,0,
18350,"失信",魔法,0,
18351,"失信",魔法,0,
18352,"失信",魔法,0,
18353,"背信",,0,
18354,"背信",魔法,0,
18355,"魔法陣記述",,0,
18356,"魔法陣啟動",,0,
18357,"魔法輪",魔法,0,
18358,"魔法矛",魔法,0,
18359,"古代冥暗",魔法,0,
18360,"大地槌",魔法,0,
18361,"隕星",魔法,0,
18362,"昏暗",魔法,0,
18363,"古代黑暗",魔法,0,
18364,"古代大水花",魔法,0,
18365,"寒冰晶球",,0,
18366,"烈火晶球",,0,
18367,"湮滅",魔法,0,
18368,"暗火焰",魔法,0,
18369,"暗暴雪",魔法,0,
18370,"超火焰",魔法,0,
18371,"超暴雪",魔法,0,
18372,"黑暗冰寒",,0,
18373,"黑暗冰寒",魔法,0,
18374,"黑暗烈火",,0,
18375,"黑暗烈火",魔法,0,
18376,"法則變更",魔法,0,
18377,"叉形閃電",魔法,0,
18378,"古代圓環",魔法,0,
18379,"死亡尖叫",,0,
18380,"毒霧",魔法,0,
18381,"米吉多火光",,0,
18382,"",,0,
18383,"米吉多火光",魔法,0,
18384,"暗影火光",魔法,0,
18385,"混沌之巔",魔法,0,
18386,"古火噴發",,0,
18387,"古火噴發",魔法,0,
18388,"暗影火光",魔法,0,
18389,"尊嚴王的記憶",,0,
18390,"囚禁",,0,
18391,"囚禁",魔法,0,
18392,"",魔法,0,
18393,"",,0,
18394,"",,0,
18395,"逝者的合唱",魔法,0,
18396,"",,0,
18397,"隕星",魔法,0,
18398,"殉教者的記憶",,0,
18399,"黑暗冰寒",魔法,0,
18400,"黑暗烈火",魔法,0,
18401,"逝者的哀嚎",魔法,0,
18402,"深淵祭司的記憶",,0,
18403,"雙尖槍",,0,
18404,"暗影擴散",魔法,0,
18405,"暗影擴散",魔法,0,
18406,"幽冥衝擊",魔法,0,
18407,"",,0,
18408,"米吉多火光",魔法,0,
18409,"黑暗咒印",,0,
18410,"暗影流",魔法,0,
18411,"冥王淨化",,0,
18412,"冥王淨化",魔法,0,
18413,"冥王淨化",魔法,0,
18414,"咒印之痛",魔法,0,
18415,"諸神之戰",魔法,0,
18416,"黑暗奔流",,0,
18417,"黑暗奔流",魔法,0,
18418,"黑暗奔流",魔法,0,
18419,"巨人之戰",魔法,0,
18420,"四重強擊",,0,
18421,"四重強擊",打,0,
18422,"四重強擊",打,0,
18423,"四重強擊",魔法,0,
18424,"四重強擊",魔法,0,
18425,"巨人之戰",魔法,0,
18426,"失信",,0,
18427,"失信",,0,
18428,"暗影火光",魔法,0,
18429,"暗影火光",魔法,0,
18430,"攻擊",魔法,0,
18431,"環形雷射",,0,
18432,"環形雷射",,0,
18433,"環形雷射",,0,
18434,"環形雷射",魔法,0,
18435,"環形雷射",魔法,0,
18436,"環形雷射",魔法,0,
18437,"耐雷射檢測",魔法,0,
18438,"耐雷射檢測",魔法,0,
18439,"雷射照射",,0,
18440,"雷射照射",,0,
18441,"雷射照射",魔法,0,
18442,"",,0,
18443,"高壓放電",魔法,0,
18444,"",,0,
18445,"多重攻擊檢測",,0,
18446,"多重攻擊檢測",,0,
18447,"多重攻擊檢測",斬,0,
18448,"多重攻擊檢測",突,0,
18449,"多重攻擊檢測",打,0,
18450,"塌方",打,0,
18451,"崩塌",打,0,
18452,"短途導彈",,0,
18453,"短途導彈",魔法,0,
18454,"耐火焰檢測",魔法,0,
18455,"耐火焰檢測",魔法,0,
18456,"耐火焰檢測",魔法,0,
18457,"電磁脈衝攻擊",魔法,0,
18458,"強制移動",打,0,
18459,"噴油",打,0,
18460,"自爆攻擊",魔法,0,
18461,"暗影擴散",,0,
18462,"污染蒸氣",魔法,100,
18463,"污染蒸氣",魔法,0,
18464,"複雜性還原",魔法,0,
18465,"複雜性還原",魔法,0,
18466,"萬變水波",魔法,0,
18467,"萬變水波",魔法,0,
18468,"萬變水波",魔法,0,
18469,"萬變水波",魔法,0,
18470,"傾瀉",魔法,0,
18471,"排水",魔法,0,
18472,"液體監獄",,0,
18473,"填充水壓",,0,
18474,"迸裂",魔法,0,
18475,"祈禱之手",魔法,0,
18476,"離別之手",魔法,0,
18477,"苦痛之手",魔法,0,
18478,"制導",,0,
18479,"制導",,0,
18480,"鷹式破壞砲",魔法,0,
18481,"鷹式破壞砲",魔法,0,
18482,"螺旋槳強風",魔法,0,
18483,"限制器減檔",,0,
18484,"阿爾法之劍",斬,0,
18485,"超級摧毀者衝擊",斬,0,
18486,"光子砲",,0,
18487,"光子砲",魔法,0,
18488,"右光劍",斬,0,
18489,"左光劍",斬,0,
18490,"黑暗命運",魔法,0,
18491,"終審開庭",,0,
18492,"終審閉庭",魔法,0,
18493,"死刑判決",魔法,0,
18494,"非最終審判",,0,
18495,"系統連接",,0,
18496,"衝擊波",魔法,0,
18497,"衝擊雷",魔法,0,
18498,"懲戒波",魔法,0,
18499,"懲戒雷",魔法,0,
18500,"排水",魔法,0,
18501,"大火炎放射",,0,
18502,"大火炎放射",魔法,0,
18503,"雙重火箭拳擊",打,0,
18504,"巨型光束砲",魔法,0,
18505,"超級跳躍",,0,
18506,"超級跳躍",打,0,
18507,"末世宣言",,0,
18508,"末世宣言",魔法,0,
18509,"導彈齊發",,0,
18510,"大地導彈",魔法,0,
18511,"寒冰導彈",魔法,0,
18512,"計數",魔法,0,
18513,"隱形地雷散佈",魔法,0,
18514,"地雷爆炸",魔法,0,
18515,"地雷大爆炸",魔法,0,
18516,"正義飛踢",魔法,0,
18517,"雷射戰輪",斬,0,
18518,"死刑判決",,0,
18519,"十字聖禮",魔法,0,
18520,"拜火聖禮",魔法,0,
18521,"重力異常",魔法,0,
18522,"時間停止",,0,
18523,"審判結晶",,0,
18524,"審判結晶",魔法,0,
18525,"結晶破碎",魔法,0,
18526,"時空潛行",,0,
18527,"十字聖禮",魔法,0,
18528,"污名神判",魔法,0,
18529,"重罰神判",魔法,0,
18530,"連帶神判",魔法,0,
18531,"誓約神判",魔法,0,
18532,"白光之鞭",,0,
18533,"白光之鞭",魔法,0,
18534,"懺悔區",,0,
18535,"罪惡感",魔法,0,
18536,"罪惡感",魔法,0,
18537,"罪惡感",魔法,0,
18538,"強制告解",魔法,0,
18539,"阿爾法之劍",斬,0,
18540,"大火炎放射",魔法,0,
18541,"時間停止陣列",,0,
18542,"次元斷絕陣列",,0,
18543,"時空潛行陣列",,0,
18544,"連續審判陣列",,0,
18545,"",,0,
18546,"乙太炸彈",魔法,0,
18547,"大爆炸",魔法,0,
18548,"超電磁爆發",魔法,0,
18549,"黑暗命運",魔法,0,
18550,"正義風暴",魔法,0,
18551,"正義衝擊狂潮",魔法,0,
18552,"神聖審判",,0,
18553,"神聖審判",,0,
18554,"神聖審判",魔法,0,
18555,"未來觀測α",,0,
18556,"未來確定α",,0,
18557,"終審判決",,0,
18558,"行動命令",,0,
18559,"靜止命令",,0,
18560,"行動命令",魔法,0,
18561,"靜止命令",魔法,0,
18562,"違令",魔法,0,
18563,"違令",魔法,0,
18564,"正義之躍",,0,
18565,"正義之躍",打,0,
18566,"拜火聖禮",魔法,0,
18567,"拜火聖禮",魔法,0,
18568,"十字聖禮",魔法,0,
18569,"十字聖禮",魔法,0,
18570,"制導",,0,
18571,"制導",,0,
18572,"個體斷罪",魔法,0,
18573,"群體斷罪",魔法,0,
18574,"神聖大審判",,0,
18575,"神聖大審判",魔法,0,
18576,"神聖大審判",魔法,0,
18577,"誅罰",魔法,0,
18578,"加重誅罰",,0,
18579,"加重誅罰",魔法,0,
18580,"株連",魔法,0,
18581,"",,0,
18582,"時空干涉",,0,
18583,"時間牢獄",,0,
18584,"",,0,
18585,"",魔法,0,
18586,"",魔法,0,
18587,"",魔法,0,
18588,"",魔法,0,
18589,"",,0,
18590,"",,0,
18591,"",,0,
18592,"",,0,
18593,"",,0,
18594,"",魔法,0,
18595,"",魔法,0,
18596,"",,0,
18597,"",魔法,0,
18598,"",魔法,0,
18599,"",魔法,0,
18600,"麥喀士啟動",,0,
18601,"勾拳重擊",打,0,
18602,"虛空・中雷電",魔法,0,
18603,"虛空大雷電",魔法,0,
18604,"野獸的直覺",,0,
18605,"馮巴巴吐息",魔法,0,
18606,"落雷",魔法,0,
18607,"",,0,
18608,"斬機連擊",斬,0,
18609,"斬機連擊",斬,0,
18610,"包圍陣型",,0,
18611,"",,0,
18612,"能量爆炸",魔法,0,
18613,"連續能量彈",,0,
18614,"連續能量彈",魔法,0,
18615,"迫擊能量彈",,0,
18616,"迫擊能量彈",魔法,0,
18617,"空襲陣型",,0,
18618,"對地能量彈",魔法,0,
18619,"全方位能量彈",,0,
18620,"全方位能量彈",魔法,0,
18621,"全方位能量彈",,0,
18622,"全方位能量彈",魔法,0,
18623,"全方位能量彈",,0,
18624,"全方位能量彈",魔法,0,
18625,"全方位能量彈",,0,
18626,"全方位能量彈",魔法,0,
18627,"衝擊波",打,0,
18628,"瞄準陣型",,0,
18629,"高功率雷射",魔法,0,
18630,"掃射陣型",,0,
18631,"大口徑雷射",,0,
18632,"中央旋轉攻擊",,0,
18633,"中央旋轉攻擊",打,0,
18634,"側方旋轉攻擊",,0,
18635,"側方旋轉攻擊",打,0,
18636,"側方旋轉攻擊",打,0,
18637,"",打,0,
18638,"強攻擊",打,0,
18639,"大震動",打,0,
18640,"",,0,
18641,"",,0,
18642,"",,0,
18643,"請求支援：麥喀士",,0,
18644,"麥喀士衝擊",打,0,
18645,"對接解除",,0,
18646,"",,0,
18647,"",,0,
18648,"",,0,
18649,"",,0,
18650,"",,0,
18651,"",,0,
18652,"導彈命中",魔法,0,
18653,"",,0,
18654,"側面齊射",魔法,0,
18655,"前後齊射",魔法,0,
18656,"雷射掃射",魔法,0,
18657,"對人導彈亂射",魔法,0,
18658,"對人導彈亂射",魔法,0,
18659,"",魔法,0,
18660,"導彈命中",魔法,0,
18661,"請求支援：大型戰車",,0,
18662,"主砲雷射",魔法,0,
18663,"駭入：大型戰車",魔法,0,
18664,"自爆攻擊",魔法,0,
18665,"自爆攻擊",魔法,0,
18666,"",,0,
18667,"攻擊：殲滅轟炸",魔法,0,
18668,"攻擊：殲滅轟炸",魔法,0,
18669,"攻擊：殲滅轟炸",魔法,0,
18670,"攻擊：殲滅轟炸",打,0,
18671,"支援：防護壁展開",魔法,0,
18672,"強攻擊",打,0,
18673,"●連続エネルギー弾",魔法,0,
18674,"●連続エネルギー弾",魔法,0,
18675,"殘骸墜落",打,0,
18676,"電磁脈衝攻擊",魔法,0,
18677,"壓制射擊",突,0,
18678,"全方位雷射",魔法,0,
18679,"主砲雷射",魔法,0,
18680,"地對地導彈",魔法,0,
18681,"導彈命中",魔法,0,
18682,"大口徑雷射",魔法,30,
18683,"",,0,
18684,"麥喀士突擊",斬,0,
18685,"梟羽掌",打,0,
18686,"換羽",魔法,0,
18687,"狂風",魔法,0,
18688,"投擲",魔法,0,
18689,"流體擺動",打,0,
18690,"突進",打,0,
18691,"熱病",魔法,0,
18692,"中火焰",魔法,0,
18693,"火海",,0,
18694,"火海",魔法,0,
18695,"炎柱",,0,
18696,"炎柱",魔法,0,
18697,"耀星",,0,
18698,"耀星",魔法,0,
18699,"火焰衝擊",魔法,0,
18700,"火焰流",魔法,0,
18701,"",,0,
18702,"",,0,
18703,"",,0,
18704,"",,0,
18705,"",,0,
18706,"",,0,
18707,"",,0,
18708,"",,0,
18709,"",,0,
18710,"",,0,
18711,"",,0,
18712,"",,0,
18713,"傳送魔法",,0,
18714,"全方位雷射",魔法,0,
18715,"跳躍攻擊",打,0,
18716,"低功率能量彈",,0,
18717,"能量爆炸",魔法,0,
18718,"高周波雷射",魔法,0,
18719,"鋼鐵正義",斬,0,
18720,"濃雲密佈",魔法,0,
18721,"憤怒一擊",斬,0,
18722,"憤怒旋風",斬,0,
18723,"根除",打,0,
18724,"暗影爆",魔法,0,
18725,"自爆",魔法,0,
18726,"酸霧",魔法,0,
18727,"血腥的愛撫",打,0,
18728,"忘憂毒液",魔法,0,
18729,"鼻息風暴",魔法,0,
18730,"掃尾",打,0,
18731,"烈焰吐息",ブレス,0,
18732,"先鋒劍",斬,0,
18733,"超壓斧",斬,0,
18734,"隆卡冰寒",魔法,0,
18735,"強力射擊",,0,
18736,"精準刺",突,0,
18737,"隆卡中療傷",魔法,0,
18738,"全方位能量彈",,0,
18739,"全方位能量彈",,0,
18740,"全方位能量彈",,0,
18741,"全方位能量彈",,0,
18742,"全方位能量彈",,0,
18743,"全方位能量彈",魔法,0,
18744,"全方位能量彈",魔法,0,
18745,"全方位能量彈",魔法,0,
18746,"全方位能量彈",魔法,0,
18747,"主砲雷射",魔法,0,
18748,"自爆攻擊",魔法,0,
18749,"",,0,
18750,"",,0,
18751,"",,0,
18752,"光刃斬機",斬,0,
18753,"攻擊：周邊導彈轟炸",魔法,0,
18754,"攻擊：追蹤導彈轟炸",,0,
18755,"導彈命中",魔法,0,
18756,"",突,0,
18757,"幻影王的武勇",斬,0,
18758,"幻影王的榮光",魔法,0,
18759,"幻影王的威嚴",魔法,0,
18760,"囚禁生命",,0,
18761,"暗黑之釜",,0,
18762,"暗黑之釜",魔法,0,
18763,"",魔法,0,
18764,"",,0,
18765,"",,0,
18766,"",,0,
18767,"",突,0,
18768,"花雨之歌",魔法,0,
18769,"隕星",魔法,0,
18770,"隕星",魔法,0,
18771,"",突,0,
18772,"死天槍",突,23,
18773,"音速刺",突,23,
18774,"山境酷刑",突,23,
18775,"蒼天龍炎衝",突,150,
18776,"絕滅",突,23,
18777,"騰龍槍",突,23,
18778,"恐懼咆哮",,60,
18779,"恐懼咆哮",魔法,0,
18780,"墜星衝",突,60,
18781,"暗影龍炎衝",,0,
18782,"暗影龍炎衝",,0,
18783,"魔導雷射",魔法,0,
18784,"魔導雷射",魔法,0,
18785,"系統錯誤",,0,
18786,"讀取數據",,0,
18787,"炎獸心火擊",魔法,0,
18788,"恩惠終結",,0,
18789,"恩惠終結",魔法,0,
18790,"浮游砲射出",,0,
18791,"魔導雷射",魔法,0,
18792,"霧散爆發",魔法,0,
18793,"金屬利刃",,0,
18794,"金屬利刃",斬,0,
18795,"原子射線",,0,
18796,"原子射線",魔法,0,
18797,"剔骨十字",,0,
18798,"下令",魔法,0,
18799,"炎獸心火擊",魔法,0,
18800,"暗影殺手",斬,0,
18801,"銀色子彈",突,0,
18802,"恩惠終結",,0,
18803,"恩惠終結",魔法,0,
18804,"導彈命中",魔法,0,
18805,"天之印",,5,
18806,"地之印",,5,
18807,"人之印",,5,
18808,"",打,0,
18809,"",打,0,
18810,"",斬,0,
18811,"",打,0,
18812,"",突,0,
18813,"鼻吸指示",,10,
18814,"",,0,
18815,"",,0,
18816,"癒之符文",魔法,0,
18817,"",,0,
18818,"恐怖視線",魔法,0,
18819,"惡夢噴出",魔法,0,
18820,"夢遊病",魔法,0,
18821,"夢遊病",魔法,0,
18822,"夢遊病",魔法,0,
18823,"夢遊病",魔法,0,
18824,"惡夢噴發",魔法,0,
18825,"惡夢噴發",魔法,0,
18826,"惡夢爆發",魔法,0,
18827,"惡夢爆發",魔法,0,
18828,"惡夢飛沫",魔法,0,
18829,"大火惡夢",,300,
18830,"大火惡夢",魔法,300,
18831,"火焰漩渦",,300,
18832,"火焰漩渦",魔法,300,
18833,"水流",魔法,100,
18834,"高壓水球",,0,
18835,"高壓水球",魔法,300,
18836,"超驅動",魔法,0,
18837,"超驅動",魔法,0,
18838,"鐵燈斬",斬,0,
18839,"鐵燈斬",斬,0,
18840,"灼炎劍",斬,0,
18841,"灼炎劍",魔法,0,
18842,"迅風劍",斬,0,
18843,"迅風劍",魔法,0,
18844,"迅風劍",魔法,0,
18845,"●透明：アーサー：ジークフリード：次元斬：大：AOZコンテンツ30",斬,0,
18846,"狙踝",突,0,
18847,"橡膠彈頭",突,0,
18848,"",,0,
18849,"魔導炸彈",,0,
18850,"魔導誘餌",,0,
18851,"不朽的詛咒",魔法,0,
18852,"苦難",魔法,0,
18853,"",,0,
18854,"",,0,
18855,"",,0,
18856,"帝國權威",魔法,0,
18857,"帝國權威",魔法,0,
18858,"",,0,
18859,"行動命令",,0,
18860,"靜止命令",,0,
18861,"制導",,0,
18862,"制導",,0,
18863,"偏折屏障",魔法,20,
18864,"流體擺動",打,0,
18865,"沖洗",魔法,0,
18866,"濺開",魔法,0,
18867,"傾瀉",魔法,0,
18868,"沖淨",魔法,0,
18869,"萬變水波",魔法,0,
18870,"萬變水波",魔法,0,
18871,"流體強襲",打,0,
18872,"",,0,
18873,"風魔手裏劍",,10,
18874,"風魔手裏劍",,10,
18875,"風魔手裏劍",,10,
18876,"火遁之術",魔法,10,
18877,"雷遁之術",魔法,10,
18878,"冰遁之術",魔法,10,
18879,"風遁之術",魔法,15,
18880,"土遁之術",魔法,15,
18881,"水遁之術",魔法,15,
18882,"龍捲風",魔法,0,
18883,"超級摧毀者衝擊",斬,0,
18884,"",打,0,
18885,"多重攻擊檢測",斬,0,
18886,"多重攻擊檢測",突,0,
18887,"多重攻擊檢測",打,0,
18888,"爆炸",魔法,0,
18889,"",,0,
18890,"吸取魔力",魔法,0,
18891,"強力污染",魔法,0,
18892,"吸取魔力",魔法,0,
18893,"",,0,
18894,"炎柱",,0,
18895,"炎柱",魔法,0,
18896,"攻擊：全方位導彈轟炸",魔法,0,
18897,"灼炎劍",魔法,0,
18898,"無期監禁",,0,
18899,"榮耀斬",,24,
18900,"日全蝕",,24,
18901,"日珥斬",,24,
18902,"投盾",,24,
18903,"聖光幕簾",,0,
18904,"秘銀暴風",,24,
18905,"鋼鐵旋風",,24,
18906,"釋放",魔法,24,
18907,"剛魂",魔法,24,
18908,"暗影波動",魔法,10,
18909,"暗黑佈道",,450,
18910,"惡魔切",,24,
18911,"惡魔殺",,24,
18912,"",,0,
18913,"地烈勁",,20,
18914,"四面腳",,20,
18915,"義結金蘭",,600,
18916,"龍眼雷電",,24,
18917,"死天槍",,24,
18918,"音速刺",,24,
18919,"山境酷刑",,24,
18920,"龍劍",,300,
18921,"血雨飛花",,24,
18922,"八卦無刃殺",,24,
18923,"飛刀",,0,
18924,"血雨飛花",,0,
18925,"八卦無刃殺",,0,
18926,"滿月",,24,
18927,"櫻花",,24,
18928,"自癒",,450,
18929,"照破",,10,
18930,"連珠箭",,24,
18931,"影噬箭",,300,
18932,"散射",,24,
18933,"虹吸彈",,150,
18934,"策動",,450,
18935,"中雷電",魔法,24,
18936,"超雷電",魔法,24,
18937,"迸裂",魔法,24,
18938,"痛苦火光",魔法,450,
18939,"災禍",,300,
18940,"精神統一之策",,450,
18941,"占卜",,600,
18942,"疾跑",,300,
18943,"軍用治療劑",,150,
18944,"魔劃圓斬",,15,
18945,"醫治",,24,
18946,"狂喜之心",,24,
18947,"士氣高揚之策",,24,
18948,"不屈不撓之策",,150,
18949,"深謀遠慮之策",,300,
18950,"陽星",,24,
18951,"陽星相位",,24,
18952,"武器投擲",,300,
18953,"三重災禍",魔法,600,
18954,"牽制",,450,
18955,"集中",,150,
18956,"乙太爆發",魔法,450,
18957,"慈愛",,450,
18958,"後衛用治療劑",,300,
18959,"中火焰",魔法,50,
18960,"",,0,
18961,"流體擺動",打,0,
18962,"磁石",魔法,0,
18963,"磁石",魔法,0,
18964,"窒息",魔法,0,
18965,"大拍濺",魔法,0,
18966,"大拍濺",魔法,0,
18967,"指尖",魔法,0,
18968,"流體球",,0,
18969,"流體球",魔法,0,
18970,"死鬥",,2400,
18971,"萬變水波",魔法,0,
18972,"萬變水波",魔法,0,
18973,"流體動力",魔法,0,
18974,"流體對流",魔法,0,
18975,"",,0,
18976,"",打,0,
18977,"流體強襲",打,100,
18978,"沖淨",打,0,
18979,"沖淨",打,0,
18980,"",打,0,
18981,"流體強襲",打,100,
18982,"手相",魔法,0,
18983,"污染",魔法,0,
18984,"萬變水波",魔法,0,
18985,"龍捲爆散",魔法,0,
18986,"碎裂",魔法,0,
18987,"塵卷",,450,
18988,"必殺劍·九天",,10,
18989,"",,0,
18990,"還擊",,450,
18991,"",,0,
18992,"猛擊",,300,
18993,"風車",,24,
18994,"落刃雨",,24,
18995,"升風車",,24,
18996,"落血雨",,24,
18997,"扇舞·破",,10,
18998,"",,0,
18999,"",,0,
19000,"猛拍",打,0,
19001,"搗糕大迴旋",打,0,
19002,"長期儉約",,0,
19003,"長期儉約",,0,
19004,"改革",,0,
19005,"改革",,0,
19006,"改革",,0,
19007,"改革",,0,
19008,"改革",,0,
19009,"改革",,0,
19010,"改革",,0,
19011,"改革",,0,
19012,"最終確認",,0,
19013,"最終確認",,0,
19014,"最終確認",,0,
19015,"最終確認",,0,
19016,"最終確認",,0,
19017,"最終確認",,0,
19018,"最終確認",,0,
19019,"最終確認",,0,
19020,"聲援",,0,
19021,"",,0,
19022,"傾瀉",魔法,0,
19023,"",,0,
19024,"",,0,
19025,"淨化射線",魔法,0,
19026,"",,0,
19027,"冰晶劍",斬,0,
19028,"流出",,0,
19029,"召喚亞歷山大",,0,
19030,"神聖審判",魔法,0,
19031,"",,0,
19032,"",,0,
19033,"",,0,
19034,"",,0,
19035,"",,0,
19036,"",,0,
19037,"",,0,
19038,"對接解除",,0,
19039,"行動命令",,0,
19040,"靜止命令",,0,
19041,"攻擊",突,0,
19042,"攻擊：全方位導彈轟炸",魔法,0,
19043,"攻擊",突,0,
19044,"攻擊：全方位導彈轟炸",魔法,0,
19045,"",,0,
19046,"豪風",斬,25,
19047,"夜月",斬,25,
19048,"轉移斬機",斬,0,
19049,"水準重擊",斬,0,
19050,"重擊迴旋斬",斬,0,
19051,"怪死宣告",魔法,0,
19052,"",魔法,0,
19053,"咯咯咯",魔法,0,
19054,"腦震盪",魔法,0,
19055,"超致死一擊",魔法,0,
19056,"葬送之炎",魔法,0,
19057,"死靈召喚",,0,
19058,"迴旋碎踢",打,0,
19059,"死靈病源",魔法,0,
19060,"主砲雷射",魔法,0,
19061,"死亡引領",魔法,0,
19062,"",魔法,0,
19063,"揮舞",打,100,
19064,"投射",魔法,150,
19065,"追打",打,0,
19066,"活埋",打,100,
19067,"復仇之魂",魔法,150,
19068,"",魔法,0,
19069,"大火焰",魔法,50,
19070,"",,0,
19071,"大地神的抒情戀歌",,300,
19072,"神罰射線",魔法,0,
19073,"逃逸之罪",魔法,0,
19074,"神聖火焰",魔法,0,
19075,"百萬神聖",魔法,0,
19076,"中央旋轉攻擊",,0,
19077,"中央旋轉攻擊",打,0,
19078,"側方旋轉攻擊",,0,
19079,"側方旋轉攻擊",打,0,
19080,"結晶破碎",魔法,0,
19081,"銀河風暴",,0,
19082,"銀河風暴",魔法,0,
19083,"",打,0,
19084,"腐汁饗宴",魔法,0,
19085,"干預",,150,
19086,"掩護盾",,450,
19087,"",魔法,30,
19088,"",魔法,30,
19089,"爆発",魔法,0,
19090,"潛地爪",,0,
19091,"凶鳥爪",魔法,0,
19092,"大火焰柱",魔法,0,
19093,"大火焰柱",魔法,0,
19094,"地面液化",,0,
19095,"掘地雷",魔法,0,
19096,"拔起",,0,
19097,"螺旋爪",,0,
19098,"大火焰柱",魔法,0,
19099,"",,0,
19100,"利爪突進",,0,
19101,"利爪突進",打,0,
19102,"利爪突進",斬,0,
19103,"利爪突進",斬,0,
19104,"紅寶石電圈",斬,0,
