key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
21209,"リッパークロウ",斬,30,
21210,"ファイアボール",魔法,30,
21211,"ロックヘッド",打,180,
21212,"マイティスピン",打,210,
21213,"ドミニオンスラッシュ",斬,180,
21214,"アクアロア",魔法,180,
21215,"つっつき",突,120,
21216,"悪臭い息",魔法,180,
21217,"クリティカルバイト",斬,120,
21218,"ファイアブレス",魔法,180,
21219,"アシッドミスト",魔法,150,
21220,"ゴーストマーチ",魔法,180,
21221,"モルディフレム",魔法,210,
21222,"モルディスニーズ",魔法,210,
21223,"ナミングノイズ",斬,120,
21224,"テイルスナップ",打,150,
21225,"ハイドレーション",魔法,210,
21226,"シケールリップル",魔法,210,
21227,"ソニックストーム",魔法,180,
21228,"トランソニックブラスト",斬,180,
21229,"殴打",打,120,
21230,"手打ち",打,150,
21231,"●引き寄せ",魔法,0,
21232,"●引き寄せ",魔法,0,
21233,"ヴァルファズル",斬,180,
21234,"ブッチャークロー",斬,30,
21235,"ロックスロー",打,30,
21236,"甘い息",魔法,240,
21237,"オーファルブレス",魔法,240,
21238,"フェザーガスト",魔法,210,
21239,"コフィンスクラッチ",魔法,0,
21240,"超硬サーメットサイス",斬,120,
21241,"ザ・ハンド",打,180,
21242,"ホイール",打,120,
21243,"カノン砲",魔法,180,
21244,"オーバーチャージ",魔法,180,
21245,"ショルダーカノン",魔法,180,
21246,"魔導ナパーム",魔法,180,
21247,"サークル・オブ・デス",打,180,
21248,"攻撃",突,0,
21249,"攻撃",突,0,
21250,"攻撃",突,0,
21251,"拡散レーザー",魔法,150,
21252,"マジックショット",魔法,25,
21253,"大振動",魔法,0,
21254,"第IV軍団式強壮剤",,1800,
21255,"フレイムペンペン",打,150,
21256,"ファイア",魔法,25,
21257,"パイロキネシス",魔法,25,
21258,"マジックショット",魔法,25,
21259,"攻撃",突,0,
21260,"攻撃",斬,0,
21261,"攻撃",打,0,
21262,"攻撃",突,0,
21263,"攻撃",斬,0,
21264,"攻撃",打,0,
21265,"攻撃",突,0,
21266,"爆発",魔法,0,
21267,"大爆発",魔法,0,
21268,"魔導レーザー",魔法,0,
21269,"レイジ・オブ・グンヒルド",斬,0,
21270,"クイーンズブレード",斬,0,
21271,"ニラヤプロミネンス",斬,0,
21272,"アルティメイタム",,0,
21273,"フレイム・オブ・ボズヤ",魔法,25,
21274,"ブリザード・オブ・ボズヤ",魔法,25,
21275,"サンダー・オブ・ボズヤ",魔法,25,
21276,"トリプルスペル",,0,
21277,"グローリー・オブ・ボズヤ",魔法,0,
21278,"",,0,
21279,"治癒術",魔法,200,
21280,"快気術",,0,
21281,"快然陣",魔法,0,
21282,"魔岩術",魔法,30,
21283,"魔嵐術",魔法,120,
21284,"魔風術",魔法,90,
21285,"魔水術",魔法,90,
21286,"ふりしぼれ",魔法,100,
21287,"オーバーパワー",斬,120,
21288,"居合",斬,200,
21289,"ぶんなぐる",打,200,
21290,"グラワー",魔法,120,
21291,"100トンズ・スイング",打,320,
21292,"しゃくり上げ",打,200,
21293,"雄叫び",魔法,200,
21294,"波動雲吸引",魔法,0,
21295,"被吸収",魔法,0,
21296,"召喚",魔法,0,
21297,"アセンダンス",斬,0,
21298,"アブソリュートテレポ",,0,
21299,"ハイジャンプ",魔法,0,
21300,"ヘヴィスウィング",斬,25,
21301,"スカルサンダー",斬,25,
21302,"ミストラルハンマー",斬,25,
21303,"ベノムバイト",突,25,
21304,"ウィンドバイト",突,25,
21305,"ヘヴィショット",突,120,
21306,"内丹",,50,
21307,"ハードスラッシュ",斬,80,
21308,"ハードトライク",斬,0,
21309,"マナイーター",斬,0,
21310,"マナウォール",,50,
21311,"急襲",斬,150,
21312,"",,0,
21313,"増援要請",,0,
21314,"粉砕する",魔法,200,
21315,"圧縮する",魔法,180,
21316,"突貫する",打,180,
21317,"ヘヴィショット",突,80,
21318,"ハンティングアロー",突,150,
21319,"レディアントアロー",突,300,
21320,"",魔法,0,
21321,"フラッド",魔法,300,
21322,"エーテリックスパーク",魔法,160,
21323,"ウォータ",魔法,30,
21324,"フレイムダンス：燃焼の舞",魔法,30,
21325,"フレイムダンス：青燐の舞 ",魔法,30,
21326,"バイオジャ",魔法,0,
21327,"アバシネート",斬,180,
21328,"火之車",魔法,150,
21329,"",突,0,
21330,"エーテリアルステップ",,0,
21331,"テラーアイ",魔法,0,
21332,"ファイラ",魔法,0,
21333,"",,0,
21334,"ジャム",魔法,0,
21335,"サンダーボルト",魔法,180,
21336,"拡散レーザー",魔法,0,
21337,"魔導カノン",魔法,0,
21338,"ランチャー",魔法,0,
21339,"シルクスプレー",魔法,120,
21340,"ボディスラム",打,270,
21341,"100トンズ・スイング",打,210,
21342,"ワイルドチャージ",打,30,
21343,"パラライズロア",魔法,300,
21344,"サイズテール",打,30,
21345,"串刺し",突,180,
21346,"サイドスリップ",魔法,100,
21347,"",,0,
21348,"霊水",魔法,0,
21349,"攻撃",魔法,0,
21350,"凍てつく剣",,0,
21351,"凍てつく杖",,0,
21352,"凍てつく弓",,0,
21353,"パーマフロスト",魔法,0,
21354,"氷結の幻想",,0,
21355,"ダイアモンドダスト",魔法,0,
21356,"ダイアモンドダスト",魔法,0,
21357,"攻撃",打,0,
21358,"ヘイルストーム",,0,
21359,"ヘイルストーム",魔法,0,
21360,"絶対零度",魔法,0,
21361,"攻撃",斬,0,
21362,"ウェポンメルト",,0,
21363,"アイスブランド",斬,0,
21364,"ヘヴンリーストライク",斬,0,
21365,"グレイシャーバッシュ",突,0,
21366,"ホワイトアウト",魔法,0,
21367,"攻撃",突,0,
21368,"氷雪乱舞",魔法,0,
21369,"アバランチ",突,0,
21370,"",,0,
21371,"アイシクルインパクト",魔法,0,
21372,"アルティメット・クロスオーバー",,0,
21373,"アクアランス",魔法,0,
21374,"",,0,
21375,"タイダルギロチン",魔法,0,
21376,"ペラジッククリーヴ",魔法,0,
21377,"呼び声",,0,
21378,"紅蓮爆",魔法,0,
21379,"",,0,
21380,"紅蓮の爆炎",魔法,0,
21381,"紅蓮の火焔",,0,
21382,"紅蓮の爆炎",魔法,0,
21383,"バイト・アンド・ラン",斬,0,
21384,"アクアランス",魔法,0,
21385,"タイダルギロチン",魔法,0,
21386,"紅蓮の火焔",魔法,1,
21387,"タイダルストリーム",,0,
21388,"タイダルシフト",魔法,0,
21389,"チョココメット",魔法,100,
21390,"チョコメテオ",魔法,0,
21391,"センチネル",,1200,
21392,"ランパート",,900,
21393,"メガブラスター",魔法,150,
21394,"ワイドブラスター",魔法,150,
21395,"多重起動",魔法,0,
21396,"動体感知ジャマー",魔法,0,
21397,"赤外線誘導ミサイル",魔法,0,
21398,"赤外線誘導ミサイル",魔法,0,
21399,"",斬,0,
21400,"",,0,
21401,"パイロラトリー",魔法,0,
21402,"",魔法,0,
21403,"拡散レーザー",魔法,150,
21404,"チョコキック",打,60,
21405,"槍突",突,0,
21406,"連槍突",突,0,
21407,"槍斬転撃",突,0,
21408,"重撃槍突",突,0,
21409,"砕撃打",打,0,
21410,"連続砕撃",打,0,
21411,"震砕",打,0,
21412,"重砕撃",打,0,
21413,"斬機連撃",斬,0,
21414,"転進斬機",斬,0,
21415,"水平重撃",斬,0,
21416,"重撃転回斬",斬,0,
21417,"斬機重撃",斬,0,
21418,"急浮上",魔法,0,
21419,"召喚",,0,
21420,"",魔法,0,
21421,"ウェポンメルト",,0,
21422,"ウェポンメルト",,0,
21423,"攻撃",突,0,
21424,"チョコメテオレイン",魔法,0,
21425,"旋回斬撃",魔法,0,
21426,"",,0,
21427,"終焉ノ歌",魔法,0,
21428,"攻撃",,0,
21429,"爆発",魔法,0,
21430,"爆発",魔法,0,
21431,"爆発",魔法,0,
21432,"爆発",魔法,0,
21433,"爆発",魔法,0,
21434,"爆発",魔法,0,
21435,"精密誘導ミサイル",魔法,0,
21436,"攻撃",突,0,
21437,"ルイン",魔法,30,
21438,"トランクスマッシュ",打,160,
21439,"リアー",打,200,
21440,"魔導アンカー",,0,
21441,"魔導アンカー",魔法,0,
21442,"",魔法,0,
21443,"バーニングサイクロン",魔法,200,
21444,"ライトニングシャワー",,0,
21445,"ライトニングシャワー",魔法,0,
21446,"攻撃",魔法,0,
21447,"パウンス",突,120,
21448,"ビーストクロー",斬,240,
21449,"威風",魔法,300,
21450,"",魔法,0,
21451,"リミットブレイク",,0,
21452,"エレクトリックバースト",魔法,0,
21453,"ヴォルカニックハウル",打,0,
21454,"幻光旋風",,0,
21455,"幻光旋風",魔法,0,
21456,"",,0,
21457,"",,0,
21458,"破城槌",,0,
21459,"",,0,
21460,"使用不可",,10,
21461,"制圧光撃",魔法,0,
21462,"カタストロフィ・オブ・ファイア",魔法,0,
21463,"カタストロフィ・オブ・ファイア",魔法,0,
21464,"ウォタジャ",魔法,0,
21465,"",魔法,0,
21466,"ブラッドサイクロン",斬,250,
21467,"ファストブレード",斬,200,
21468,"サベッジブレード",斬,0,
21469,"リッパーブレード",斬,0,
21470,"フェザーカッター",魔法,100,
21471,"ウィングガスト",魔法,100,
21472,"フェザーブリーズ",魔法,300,
21473,"サイドスリップ",魔法,300,
21474,"月虹の風",,300,
21475,"ゲイルカノン",魔法,0,
21476,"グランドソード",斬,0,
21477,"しゃくりあげ",突,0,
21478,"体当たり",打,0,
21479,"ミサイルランチャー",,0,
21480,"爆発",魔法,0,
21481,"大爆発",魔法,0,
21482,"ミサイル乱射",,0,
21483,"攻撃",突,0,
21484,"燃焼",魔法,0,
21485,"燃焼",魔法,0,
21486,"天鼓雷音稲妻斬",魔法,0,
21487,"ゴッド・セイブ・ザ・クイーン",魔法,0,
21488,"全方位射撃",魔法,0,
21489,"自爆",魔法,0,
21490,"",斬,0,
21491,"連続攻撃",魔法,0,
21492,"連続攻撃",魔法,0,
21493,"",,0,
21494,"フレッシュ",,250,
21495,"コントルシクスト",,450,
21496,"デプラスマン",,15,
21497,"ヴァルケアル",魔法,25,
21498,"マレフィガ",魔法,25,
21499,"デスティニードロー",,150,
21500,"テールスイング",打,0,
21501,"岩石投げ",打,0,
21502,"魔導レーザー",魔法,0,
21503,"拡散レーザー",魔法,0,
21504,"魔導フォトン砲",突,0,
21505,"魔導カノン",魔法,0,
21506,"グランドソード",斬,0,
21507,"プレデタークロー",斬,250,
21508,"悪魔の邪眼",魔法,250,
21509,"ルナークライ",魔法,250,
21510,"アビサルクライ",魔法,350,
21511,"攻撃",斬,0,
21512,"サークル・オブ・デス",打,0,
21513,"大型魔導ミサイル",魔法,0,
21514,"バーニングサイクロン",魔法,0,
21515,"ボーンシェーカー",魔法,0,
21516,"火炎の息",魔法,0,
21517,"",,0,
21518,"ビット射出",,0,
21519,"粉砕する",魔法,200,
21520,"圧縮する",魔法,100,
21521,"突貫する",打,180,
21522,"処理する",魔法,200,
21523,"魔導レーザー",魔法,100,
21524,"ライフブレイク",魔法,0,
21525,"ダークホーリー",魔法,0,
21526,"",魔法,0,
21527,"パーフェクトデシメート",,0,
21528,"大型魔導ミサイル",魔法,0,
21529,"サークル・オブ・デス",打,0,
21530,"バーニングサイクロン",魔法,0,
21531,"R011：レーザー",魔法,0,
21532,"ファストブレード",斬,60,
21533,"強突き",突,60,
21534,"オーバーパワー",斬,60,
21535,"斬機撃：充填",斬,0,
21536,"斬機撃：充填",斬,0,
21537,"斬機撃：充填",魔法,0,
21538,"冷却する",魔法,180,
21539,"ブレインシェイク",魔法,0,
21540,"粉砕する",魔法,300,
21541,"圧縮する",魔法,300,
21542,"突貫する",打,180,
21543,"処理する",魔法,0,
21544,"処理する",魔法,0,
21545,"",魔法,0,
21546,"",,0,
21547,"",,0,
21548,"処理する",魔法,300,
21549,"処理する",魔法,0,
21550,"バーニングサイクロン",魔法,0,
21551,"猛突進",打,0,
21552,"叫喚",魔法,0,
21553,"グランドソード",斬,0,
21554,"グランドソード",斬,0,
21555,"グランドソード",斬,0,
21556,"エグゾースト",魔法,200,
21557,"オーバーヒート",,900,
21558,"魔導レーザー",魔法,60,
21559,"アトミックレイ",魔法,1200,
21560,"攻撃",突,0,
21561,"攻撃",突,0,
21562,"強制転送",,0,
21563,"グラウンドブレイカー",魔法,0,
21564,"",,0,
21565,"グランドソード",斬,0,
21566,"ショルダーカノン",魔法,0,
21567,"サーメットパイル",突,0,
21568,"電磁フィールド",魔法,150,
21569,"フラッドレイ",魔法,0,
21570,"エグゾースト",魔法,250,
21571,"グランドソード",斬,0,
21572,"グランドソード",斬,0,
21573,"グランドソード",斬,0,
21574,"ケロシンシャワー",魔法,0,
21575,"ケロシンシャワー",魔法,0,
21576,"ニードルガン",斬,0,
21577,"ニードルガン",斬,0,
21578,"魔導ブリザガ",魔法,250,
21579,"氷結の咆哮",魔法,0,
21580,"雷電の咆哮",魔法,0,
21581,"ショックスパイク",,300,
21582,"サークルブラスター",魔法,0,
21583,"ワイドブラスター",魔法,0,
21584,"テールスイング",打,0,
21585,"動体呪印",魔法,0,
21586,"ファイアボール",魔法,0,
21587,"ファイア",魔法,30,
21588,"ストーン",魔法,30,
21589,"ヒート",魔法,0,
21590,"ファイラ",魔法,0,
21591,"フレア",魔法,250,
21592,"爆発",魔法,0,
21593,"",斬,0,
21594,"ファイジャ",魔法,0,
21595,"ブリザジャ",魔法,0,
21596,"ファイジャ",魔法,0,
21597,"ブリザジャ",魔法,0,
21598,"魔導フィールド",,300,
21599,"身震い",,300,
21600,"大興奮",,300,
21601,"いたわる",魔法,300,
21602,"",打,0,
21603,"燃焼",魔法,0,
21604,"",,0,
21605,"",,0,
21606,"",,0,
21607,"クラウンロード",魔法,10,
21608,"ベネフィク",魔法,25,
21609,"アスペクト・ヘリオス",魔法,25,
21610,"サリャクの巻物",,10,
21611,"不動宮",,150,
21612,"ファイジャ",魔法,23,
21613,"ファウル",魔法,20,
21614,"",斬,25,
21615,"",斬,25,
21616,"",斬,25,
21617,"",突,150,
21618,"",突,300,
21619,"",突,120,
21620,"",斬,80,
21621,"",斬,0,
21622,"",斬,0,
21623,"",突,80,
21624,"",突,150,
21625,"",突,300,
21626,"",,0,
21627,"アルティメット・クロスオーバー",,0,
21628,"アルティメット・クロスオーバー",魔法,0,
21629,"",斬,0,
21630,"",突,0,
21631,"泥岩柱",魔法,0,
21632,"泥団子作り",,0,
21633,"汚泥",魔法,0,
21634,"泥団子遊び",,0,
21635,"コロコロ",,0,
21636,"コロコロ",魔法,0,
21637,"コロコロ",魔法,0,
21638,"コロコロ",魔法,0,
21639,"",,0,
21640,"コロコロ",魔法,0,
21641,"泥あそび",,0,
21642,"泥しぶき",魔法,0,
21643,"泥しぶき",魔法,0,
21644,"泥しぶき",魔法,0,
21645,"岩盤崩れ",,0,
21646,"岩盤崩れ",魔法,0,
21647,"岩盤崩れ",魔法,0,
21648,"岩盤崩れ",魔法,0,
21649,"地鳴り",,0,
21650,"地鳴り",魔法,0,
21651,"落石",,0,
21652,"落石",魔法,0,
21653,"上風",魔法,150,
21654,"風巻",魔法,0,
21655,"旋風",魔法,0,
21656,"束風",魔法,0,
21657,"恒風",魔法,0,
21658,"ハイドロホワール",魔法,0,
21659,"ヒプニックウェーブ",魔法,0,
21660,"ハイドロピン",魔法,0,
21661,"ハイドロタフ",,0,
21662,"ハイドロタフ",魔法,0,
21663,"ハイドロファン",魔法,150,
21664,"アクアグローブ",魔法,150,
21665,"ギャロップ",魔法,0,
21666,"雷雲招来",,0,
21667,"バーニングブライト",魔法,0,
21668,"天馬のいななき",魔法,0,
21669,"落雷",魔法,30,
21670,"ブルーイングストーム",魔法,0,
21671,"怪夢",魔法,0,
21672,"掃除",打,0,
21673,"頭突き",打,0,
21674,"睨み",魔法,0,
21675,"リーフダガー",突,0,
21676,"サイバイマンドラゴラ",,0,
21677,"インヘイル",魔法,0,
21678,"モルディスニーズ",魔法,0,
21679,"モルディフレム",魔法,0,
21680,"ぶん殴る",打,0,
21681,"ヘビーラリアット",打,0,
21682,"嵐のルーン",魔法,0,
21683,"モシャモシャ",魔法,0,
21684,"旋のルーン",魔法,0,
21685,"草人になーれ！",魔法,0,
21686,"風のルーン",魔法,0,
21687,"大鼻息",魔法,0,
21688,"ファイアボール",魔法,0,
21689,"ハクション！",魔法,0,
21690,"鼻息大回転",魔法,0,
21691,"",,0,
21692,"鼻息大回転",魔法,0,
21693,"鼻息大回転",魔法,0,
21694,"鼻竜巻",,0,
21695,"鼻竜巻",魔法,0,
21696,"鼻旋風",,0,
21697,"鼻旋風",魔法,0,
21698,"",,0,
21699,"ヘヴィバイト",斬,0,
21700,"ドレンチ",魔法,0,
21701,"ハイドレーション",魔法,0,
21702,"シケールリップル",魔法,0,
21703,"プロトリシックパンクチャー",斬,0,
21704,"タイダルギロチン",魔法,0,
21705,"ペラジッククリーヴ",魔法,0,
21706,"ペラジッククリーヴ",魔法,0,
21707,"ペラジッククリーヴ",魔法,0,
21708,"アクアランス",魔法,0,
21709,"バイト・アンド・ラン",斬,0,
21710,"ブラインブレス",魔法,0,
21711,"ウォーターカノン",魔法,0,
21712,"ハイドロキャノン",,0,
21713,"ハイドロキャノン",魔法,0,
21714,"ハイドロバースト",魔法,0,
21715,"アクアバースト",魔法,0,
21716,"毒針",突,0,
21717,"激流",魔法,0,
21718,"ボディスラム",打,0,
21719,"大波",魔法,0,
21720,"エレクトリックワーラル",魔法,0,
21721,"ボーンブレイカー",打,0,
21722,"ポレンコロナ",魔法,0,
21723,"ヘヴィストライク",,0,
21724,"ヘヴィストライク",魔法,0,
21725,"ヘヴィストライク",魔法,0,
21726,"ヘヴィストライク",魔法,0,
21727,"アースクラッシャー",,0,
21728,"アースクラッシャー",魔法,0,
21729,"大地震",,0,
21730,"大地震",魔法,0,
21731,"サマーソルトスラッシュ",打,0,
21732,"リーフカッター",打,0,
21733,"",魔法,0,
21734,"トイハンマー",魔法,0,
21735,"高圧水球",,0,
21736,"高圧水球",魔法,0,
21737,"ハイドロキャノン",魔法,0,
21738,"みんなのうた",,0,
21739,"アイスニードル",,0,
21740,"アイスニードル",魔法,0,
21741,"変身",,0,
21742,"",,0,
21743,"サンダガ",魔法,0,
21744,"オーバーフラッド",,0,
21745,"オーバーフラッド",魔法,0,
21746,"落水",,0,
21747,"落水",魔法,0,
21748,"大波乱",,0,
21749,"大波乱",魔法,0,
21750,"水爆弾",魔法,0,
21751,"アクアブレス",魔法,0,
21752,"1万ボルト",魔法,0,
21753,"たこあし",,0,
21754,"たこあし",打,0,
21755,"叩きつけ",打,0,
21756,"変身",,0,
21757,"シックルストライク",突,0,
21758,"アビサルリーパー",斬,0,
21759,"ペトリバースト",,0,
21760,"ペトリバースト",魔法,0,
21761,"ペトリファクション",魔法,0,
21762,"ペトリファクション",魔法,0,
21763,"アビサルピラー",,0,
21764,"アビサルピラー",魔法,0,
21765,"ヴォイドストリーム",,0,
21766,"ハイドロキャノン",魔法,0,
21767,"ぶちのめす",打,320,
21768,"ぶち上げる",打,200,
21769,"ぶん回す",打,200,
21770,"インヘイル",魔法,250,
21771,"邪悪衝",斬,150,
21772,"ウィンドショット",魔法,100,
21773,"突進斬撃",,0,
21774,"突進斬撃",,0,
21775,"突進斬撃",,0,
21776,"突進斬撃",,0,
21777,"転回斬撃",,0,
21778,"転回斬撃",,0,
21779,"転回斬撃",,0,
21780,"転回斬撃",,0,
21781,"鼻息大回転",魔法,0,
21782,"鼻息大回転",魔法,0,
21783,"変身",,0,
21784,"手打ち",打,0,
21785,"アピトキシンスプレー",魔法,0,
21786,"ロンプ",打,0,
21787,"熱狂撃",打,0,
21788,"情熱の閃光",魔法,0,
21789,"情熱の波動",魔法,0,
21790,"スクリュードライバー",斬,0,
21791,"ボーンブレイカー",打,0,
21792,"プレインパウンド",打,0,
21793,"ファウルウォーター",魔法,0,
21794,"ファイラ",魔法,0,
21795,"フラッド",魔法,0,
21796,"エンシェントエアロ",魔法,0,
21797,"サンダガ",魔法,0,
21798,"ストンラ",魔法,0,
21799,"ぶちのめす",打,0,
21800,"ぶん回す",打,0,
21801,"光焔光背",魔法,0,
21802,"エメラルドビーム",,0,
21803,"エメラルドビーム",,0,
21804,"エメラルドビーム",,0,
21805,"エメラルドビーム",,0,
21806,"エメラルドビーム",,0,
21807,"エメラルドビーム",,0,
21808,"エメラルドビーム",,0,
21809,"エメラルドビーム",,0,
21810,"ヒートレイ",魔法,0,
21811,"ヒートレイ",魔法,0,
21812,"フォトンレーザー",魔法,0,
21813,"ディヴィデ・エト・インペラ",魔法,0,
21814,"フォトンレーザー",魔法,0,
21815,"ディヴィデ・エト・インペラ",魔法,0,
21816,"フォトンレーザー",魔法,0,
21817,"ディヴィデ・エト・インペラ",魔法,0,
21818,"分離",,0,
21819,"分離",,0,
21820,"エメラルドクラッシャー",魔法,0,
21821,"エメラルドクラッシャー",魔法,0,
21822,"エメラルドクラッシャー",魔法,0,
21823,"側面掃射",魔法,0,
21824,"側面掃射",魔法,0,
21825,"側面掃射",魔法,0,
21826,"側面掃射",魔法,0,
21827,"",,0,
21828,"",,0,
21829,"",魔法,0,
21830,"波動レーザー",,0,
21831,"波動レーザー",,0,
21832,"波動レーザー",魔法,0,
21833,"",,0,
21834,"アームビット：円形射撃",魔法,0,
21835,"",,0,
21836,"",,0,
21837,"一体化",,0,
21838,"ディヴィデ・エト・インペラ",魔法,0,
21839,"アームビット：爆雷射出",,0,
21840,"一体化",,0,
21841,"爆雷起爆",魔法,0,
21842,"キリ揉み",斬,0,
21843,"フォトンサークル",魔法,0,
21844,"エメラルドショット",魔法,0,
21845,"魔導アルテマ",魔法,0,
21846,"魔導アルテマ",魔法,0,
21847,"",,0,
21848,"性質変化",,0,
21849,"レギオ・ファンタズマティス",,0,
21850,"歩兵集結",,0,
21851,"ディヴィデ・エト・インペラ",魔法,0,
21852,"アラガン・ブリザジャ",魔法,23,
21853,"歩兵整列",,0,
21854,"掃射命令",,0,
21855,"一斉掃射",突,0,
21856,"",,0,
21857,"No.IX",突,0,
21858,"ターミナス・エスト：ウーヌス",,0,
21859,"ターミナス・エスト：ウーヌス",斬,0,
21860,"ターミナス・エスト：ウーヌス",斬,0,
21861,"ターミナス・エスト：ウーヌス",斬,0,
21862,"ターミナス・エスト：ウーヌス",斬,0,
21863,"ターミナス・エスト：ドゥオ",,0,
21864,"ターミナス・エスト：ドゥオ",斬,0,
21865,"ターミナス・エスト：ドゥオ",斬,0,
21866,"ターミナス・エスト：ドゥオ",魔法,0,
21867,"ターミナス・エスト：トレース",,0,
21868,"ターミナス・エスト：トレース",魔法,0,
21869,"ターミナス・エスト：トレース",魔法,0,
21870,"",,0,
21871,"ディヴィデ・エト・インペラ",斬,0,
21872,"ディヴィデ・エト・インペラ",魔法,0,
21873,"エメラルドビーム",,0,
21874,"エメラルドビーム",,0,
21875,"エメラルドビーム",,0,
21876,"エメラルドビーム",,0,
21877,"エメラルドビーム",,0,
21878,"エメラルドビーム",,0,
21879,"エメラルドビーム",,0,
21880,"エメラルドビーム",,0,
21881,"ヒートレイ",魔法,0,
21882,"ヒートレイ",魔法,0,
21883,"フォトンレーザー",魔法,0,
21884,"サンダジャ",魔法,25,
21885,"フォトンレーザー",魔法,0,
21886,"ケアルラ",魔法,20,
21887,"フォトンレーザー",魔法,0,
21888,"メディカラ",魔法,25,
21889,"分離",,0,
21890,"分離",,0,
21891,"エメラルドクラッシャー",魔法,0,
21892,"エメラルドクラッシャー",魔法,0,
21893,"エメラルドクラッシャー",魔法,0,
21894,"側面掃射",魔法,0,
21895,"側面掃射",魔法,0,
21896,"側面掃射",魔法,0,
21897,"側面掃射",魔法,0,
21898,"",,0,
21899,"",,0,
21900,"分離",,0,
21901,"分離",,0,
21902,"エメラルドビッグバン",魔法,0,
21903,"エメラルドビッグバン",魔法,0,
21904,"噴射",魔法,0,
21905,"噴射",魔法,0,
21906,"",,0,
21907,"",,0,
21908,"魔導マグネット",,0,
21909,"魔導マグネット",,0,
21910,"爆発",魔法,0,
21911,"",魔法,0,
21912,"波動レーザー",,0,
21913,"波動レーザー",,0,
21914,"波動レーザー",魔法,0,
21915,"",,0,
21916,"",,0,
21917,"",,0,
21918,"フォトンバースト",,0,
21919,"フォトンバースト",,0,
21920,"フォトンバースト",魔法,0,
21921,"ブレイク",魔法,25,
21922,"アームビット：円形射撃",魔法,0,
21923,"ヴァルホーリー",魔法,25,
21924,"ディヴィデ・エト・インペラ",魔法,0,
21925,"アームビット：爆雷射出",,0,
21926,"攻撃",斬,0,
21927,"爆雷起爆",魔法,0,
21928,"",,0,
21929,"フォトンサークル",魔法,0,
21930,"爆雷生成",,0,
21931,"爆雷生成",,0,
21932,"融合爆発",魔法,0,
21933,"消滅衝撃",魔法,0,
21934,"爆雷起爆",打,0,
21935,"爆雷起爆",魔法,0,
21936,"エメラルドショット",魔法,0,
21937,"魔導アルテマ",魔法,0,
21938,"魔導アルテマ",魔法,0,
21939,"重突進",斬,0,
21940,"レギオ・ファンタズマティス",,0,
21941,"魔爆",魔法,0,
21942,"魔爆",魔法,0,
21943,"一斉掃射",突,0,
21944,"",,0,
21945,"No.IX",突,0,
21946,"機動戦術",,0,
21947,"空爆命令",,0,
21948,"空爆",,0,
21949,"空爆",魔法,0,
21950,"魔導カノン",魔法,0,
21951,"",,0,
21952,"全軍集結",,0,
21953,"全軍整列",,0,
21954,"全軍攻撃",,0,
21955,"ターミナス・エスト：ウーヌス",,0,
21956,"ターミナス・エスト：ウーヌス",斬,0,
21957,"ターミナス・エスト：ウーヌス",斬,0,
21958,"ターミナス・エスト：ウーヌス",斬,0,
21959,"ターミナス・エスト：ウーヌス",斬,0,
21960,"ターミナス・エスト：ドゥオ",,0,
21961,"ターミナス・エスト：ドゥオ",斬,0,
21962,"ターミナス・エスト：ドゥオ",斬,0,
21963,"ターミナス・エスト：ドゥオ",魔法,0,
21964,"ターミナス・エスト：トレース",,0,
21965,"ターミナス・エスト：トレース",魔法,0,
21966,"ターミナス・エスト：トレース",魔法,0,
21967,"分離",,0,
21968,"エメラルドビッグバン",魔法,0,
21969,"噴射",魔法,0,
21970,"合体",,0,
21971,"分離",,0,
21972,"側面掃射",魔法,0,
21973,"側面掃射",魔法,0,
21974,"エメラルドクラッシャー",魔法,0,
21975,"",,0,
21976,"",,0,
21977,"ディヴィデ・エト・インペラ",斬,0,
21978,"ディヴィデ・エト・インペラ",魔法,0,
21979,"零式 波動砲",魔法,0,
21980,"高射式 波動砲",魔法,0,
21981,"掃射式 波動砲",魔法,0,
21982,"立ち枯れ",魔法,0,
21983,"広角式 跳躍波動砲",魔法,0,
21984,"広角式 跳躍波動砲",魔法,0,
21985,"広角式 跳躍波動砲",魔法,0,
21986,"活性弾",魔法,0,
21987,"活性弾",魔法,0,
21988,"引き寄せ",魔法,0,
21989,"生気吸収",魔法,0,
21990,"強振動",魔法,0,
21991,"種子弾",魔法,0,
21992,"波動球",魔法,0,
21993,"波動爆発",魔法,0,
21994,"波動大爆発",魔法,0,
21995,"零式 波動砲",魔法,0,
21996,"零式 波動砲",魔法,0,
21997,"放射式 波動砲",魔法,0,
21998,"暗黒森林",魔法,0,
21999,"暗黒天空",魔法,0,
22000,"闇の氾濫：暗黒天空",魔法,0,
22001,"闇の大氾濫",魔法,0,
22002,"",,0,
22003,"突進",斬,0,
22004,"円弧旋爪",斬,0,
22005,"墨点",魔法,0,
22006,"墨染",,0,
22007,"墨染",魔法,0,
22008,"突進",斬,0,
22009,"円弧旋爪",斬,0,
22010,"闇の大氾濫",魔法,0,
22011,"闇の戦技",魔法,0,
22012,"闇の戦技",魔法,0,
22013,"狙撃式 波動砲",魔法,0,
22014,"闇の戦技",魔法,0,
22015,"闇の戦技",魔法,0,
22016,"乱激式 波動砲",魔法,0,
22017,"闇の戦技：二重",打,0,
22018,"闇の戦技：二重",打,0,
22019,"闇の戦技：三重",打,0,
